origin,dest,count
77468,93071,6
77468,93073,3
77468,93078,1
77468,94002,1
77468,94017,10
77468,94028,3
77468,94033,1
77468,94041,1
77468,94046,1
77468,94060,1
77468,94068,1
77468,94079,2
77468,94081,1
77468,95351,23
77468,95680,1
77469,77058,3
77469,77134,2
77470,75056,5
77470,77026,9
77470,77132,52
77470,77180,1
77470,77183,1
77470,77192,4
77470,77215,8
77470,77219,1
77470,77239,9
77470,77251,1
77470,77268,2
77470,77288,2
77470,77337,1
77470,77373,3
77470,77449,2
77470,77470,1
77470,93001,2
77470,93051,42
77470,94017,1
77470,94079,1
77471,77152,1
77471,77407,7
77473,77014,10
77474,93051,2
77474,93073,2
77474,93078,5
77475,77111,1
77475,77132,1
77475,77257,1
77475,77258,4
77475,77307,1
77475,77350,1
77475,77385,12
77477,77107,3
77477,77168,1
77477,77251,2
77477,77288,1
77477,92060,1
77478,75056,2
77478,77058,8
77478,77084,2
77478,77111,1
77478,77183,2
77478,77268,1
77478,77330,6
77478,93078,3
77479,60030,1
77479,60057,1
77479,75056,27
77479,77018,1
77479,77058,3
77479,77059,1
77479,77083,12
77479,77108,6
77479,77111,2
77479,77237,2
77479,77243,4
77479,77249,1
77479,77258,5
77479,77337,8
77479,77373,4
77479,77382,7
77479,77449,6
77479,77468,4
77479,91319,1
77479,91573,5
77479,92004,3
77479,92024,1
77479,92078,24
77479,93001,3
77479,93008,1
77479,93027,5
77479,93029,1
77479,93050,2
77479,93066,23
77479,93073,4
77479,94033,1
77479,95018,5
77479,95268,6
77479,95572,1
77479,95680,3
77480,77061,1
77480,77100,1
77480,77288,2
77480,77305,11
77480,77482,2
77480,77487,1
77482,77015,11
77482,77051,1
77482,77079,3
77482,77121,1
77482,77186,7
77482,77251,2
77482,77305,1
77482,77311,1
77482,77480,5
77482,77494,1
77482,77518,1
77482,93051,1
77483,77111,6
77483,77203,47
77485,77065,2
77485,77152,7
77485,77215,1
77485,77518,3
77485,91405,5
77485,95351,3
77487,75056,2
77487,77037,1
77487,77067,20
77487,77089,2
77487,77096,1
77487,77107,1
77487,77121,1
77487,77186,1
77487,77226,2
77487,77251,8
77487,77258,6
77487,77288,34
77487,77296,40
77487,77305,13
77487,77384,17
77487,77407,2
77487,77441,2
77487,77445,1
77487,77458,1
77487,77495,15
77487,78208,1
77487,91086,2
77487,91095,2
77487,91228,9
77487,91235,2
77487,91330,9
77487,91617,24
77487,93047,129
77487,93051,1
77487,93078,1
77487,94017,4
77489,77531,3
77489,91174,11
77489,94067,1
77493,77053,2
77493,77067,1
77493,77107,6
77493,77317,24
77493,93051,2
77494,75056,1
77494,77014,1
77494,77048,3
77494,77089,2
77494,77337,6
77494,77442,1
77494,77482,3
77494,93051,1
77495,60176,1
77495,75056,2
77495,77040,17
77495,77067,2
77495,77081,1
77495,77111,1
77495,77122,1
77495,77132,2
77495,77251,28
77495,77288,1
77495,77307,18
77495,77316,1
77495,77317,1
77495,77326,4
77495,77330,3
77495,77337,2
77495,77373,12
77495,77379,2
77495,77407,3
77495,77437,1
77495,77445,4
77495,77487,18
77495,77495,5
77495,77518,3
77495,91174,1
77495,91179,1
77495,91223,1
77495,91226,2
77495,91228,8
77495,91340,1
77495,91377,2
77495,91405,1
77495,91514,1
77495,91573,9
77495,91577,4
77495,91659,1
77495,93008,1
77495,93048,2
77495,93051,14
77495,93078,1
77495,94081,2
77508,77121,2
77508,77142,4
77508,77192,1
77508,77307,3
77508,77449,1
77508,92050,1
77508,92062,1
77511,77055,1
77511,77153,1
77511,77372,13
77511,93073,3
77513,77111,12
77513,77231,2
77513,77268,5
77513,77291,2
77513,77397,1
77514,75056,47
77514,77108,1
77514,77111,2
77514,77118,12
77514,77146,4
77514,77153,3
77514,77237,1
77514,77284,1
77514,77285,2
77514,77288,22
77514,77294,6
77514,77305,5
77514,77337,2
77514,77373,5
77514,77390,2
77514,77437,3
77514,77445,1
77514,77468,3
77514,77514,21
77514,78586,4
77514,91228,1
77514,91312,3
77514,92063,6
77514,93005,2
77514,93007,2
77514,93008,1
77514,93015,2
77514,93029,3
77514,93031,1
77514,93046,55
77514,93047,6
77514,93051,1
77514,93055,2
77514,93064,6
77514,93071,4
77514,93073,8
77514,93078,12
77514,94017,3
77514,94028,1
77514,94033,7
77514,94044,3
77514,94078,2
77514,95219,1
77517,77059,2
77517,77083,1
77517,77111,4
77517,77118,8
77517,77183,2
77517,77243,1
77517,77294,2
77517,77337,2
77517,77372,1
77517,77449,2
77517,77464,1
77517,77468,2
77517,91479,1
77517,94079,2
77517,95680,1
77518,77022,2
77518,77037,1
77518,77040,2
77518,77048,1
77518,77060,1
77518,77079,2
77518,77096,1
77518,77152,1
77518,77186,3
77518,77288,1
77518,77378,1
77518,77379,2
77518,77394,1
77518,77407,12
77518,77412,3
77518,77485,5
77518,77495,2
77518,91228,3
77518,91405,1
77518,91412,1
77518,91553,6
77519,77131,1
77519,77251,1
77519,77284,2
77519,77360,3
77529,75056,1
77529,77142,4
77529,77237,3
77529,77307,5
77529,77449,4
77531,77316,21
77533,77226,7
77533,77458,3
77533,91272,1
77533,91553,1
78003,28085,3
78003,75056,12
78003,77108,1
78003,78168,2
78003,78208,3
78003,78269,7
78003,78383,3
78003,78397,1
78003,78490,2
78003,78517,15
78003,78644,32
78003,78668,1
78003,91103,2
78003,91200,12
78003,91319,12
78003,91345,3
78003,91377,2
78003,91477,1
78003,92035,3
78003,93029,1
78003,95127,1
78005,75056,2
78005,77186,1
78005,78005,15
78005,78015,1
78005,78123,4
78005,78133,1
78005,78138,1
78005,78172,4
78005,78208,2
78005,78224,6
78005,78238,4
78005,78322,1
78005,78362,3
78005,78440,5
78005,78498,5
78005,78551,17
78005,78571,2
78005,78586,3
78005,78624,1
78005,78640,6
78005,91514,3
78005,91692,1
78005,92002,3
78005,92004,1
78005,92023,1
78005,92036,5
78005,92050,3
78005,92063,11
78005,93008,2
78005,93066,1
78005,93073,1
78005,93077,1
78005,95051,1
78005,95127,3
78005,95210,1
78005,95323,2
78005,95500,1
78005,95527,2
78007,78123,1
78007,78133,3
78007,78498,1
78007,94022,2
78007,95127,1
78009,78349,1
78009,78401,1
78009,78499,1
78009,91338,23
78009,91345,1
78009,91377,1
78009,91521,1
78009,94022,3
78015,75056,6
78015,78029,3
78015,78165,5
78015,78172,1
78015,78208,26
78015,78242,6
78015,78490,1
78015,92009,3
78015,92026,1
78015,92073,1
78015,95127,2
78015,95323,4
78015,95572,1
78015,95582,5
78029,28191,1
78029,28371,17
78029,75056,2
78029,76322,2
78029,76429,2
78029,76451,1
78029,76497,4
78029,76498,1
78029,76540,1
78029,76575,3
78029,76591,1
78029,76681,7
78029,78029,3
78029,78104,2
78029,78107,13
78029,78118,9
78029,78123,7
78029,78165,5
78029,78172,1
78029,78208,5
78029,78217,2
78029,78224,3
78029,78238,2
78029,78255,6
78029,78267,1
78029,78327,18
78029,78361,16
78029,78362,20
78029,78380,3
78029,78402,1
78029,78403,2
78029,78410,16
78029,78440,27
78029,78455,3
78029,78466,7
78029,78490,4
78029,78498,6
78029,78513,1
78029,78517,6
78029,78616,1
78029,78624,1
78029,78640,5
78029,78646,1
78029,78650,1
78029,78677,3
78029,91345,1
78029,92026,1
78029,92032,1
78029,92049,1
78029,92050,1
78029,92062,3
78029,92078,3
78029,95127,1
78029,95323,1
78029,95535,6
78029,95572,15
78029,95637,1
78033,78118,17
78033,78440,1
78033,78490,5
78043,78117,1
78043,78138,6
78043,78158,1
78043,78455,2
78043,78545,5
78043,78623,1
78043,78624,1
78043,78646,2
78043,78686,1
78043,91330,6
78043,92007,8
78043,92020,4
78043,92023,1
78043,92032,1
78043,92047,1
78043,92062,1
78043,92064,1
78043,92072,1
78043,92073,2
78043,92076,1
78048,28036,3
78048,78077,1
78048,78165,5
78048,78208,5
78048,78310,3
78048,78490,7
78048,78513,2
78048,78688,3
78048,92060,2
78049,78073,6
78049,78440,6
78049,78481,1
78049,78490,3
78049,78498,2
78049,78551,2
78049,92026,3
78062,78062,3
78062,78073,3
78062,78158,1
78062,78165,3
78062,78310,4
78062,78423,1
78062,78490,2
78062,78545,1
78062,78623,1
78062,78640,1
78062,78646,3
78062,78674,1
78062,78683,3
78062,78686,5
78062,91085,1
78062,92026,2
78062,94079,3
78068,77468,1
78068,78217,2
78068,78402,1
78068,78466,1
78068,78616,5
78068,91589,1
78068,95134,1
78071,75056,1
78071,78009,1
78071,78372,1
78071,78389,1
78071,78517,1
78071,78621,2
78071,91200,2
78071,92073,1
78073,28085,1
78073,28134,7
78073,28191,1
78073,28404,2
78073,75056,9
78073,77058,2
78073,77232,1
78073,77294,2
78073,78009,1
78073,78049,1
78073,78062,1
78073,78073,1
78073,78117,2
78073,78152,1
78073,78168,3
78073,78208,16
78073,78220,5
78073,78224,3
78073,78242,31
78073,78285,1
78073,78297,2
78073,78310,3
78073,78311,1
78073,78321,1
78073,78322,2
78073,78356,6
78073,78362,7
78073,78383,9
78073,78402,1
78073,78423,16
78073,78440,1
78073,78490,6
78073,78545,12
78073,78575,1
78073,78586,4
78073,78615,1
78073,78616,1
78073,78621,1
78073,78640,2
78073,78646,6
78073,78674,1
78073,78688,5
78073,91228,1
78073,91326,1
78073,91471,3
78073,92012,5
78073,92019,6
78073,92023,4
78073,92036,7
78073,92040,1
78073,92047,4
78073,92048,3
78073,92050,11
78073,92060,1
78073,92062,2
78073,92063,38
78073,92072,2
78073,93029,8
78073,94022,1
78073,94028,10
78073,94038,1
78073,94065,2
78073,95060,1
78073,95063,2
78073,95219,2
78073,95607,6
78073,95641,1
78077,78517,66
78087,78087,5
78087,78120,7
78087,78522,11
78087,78621,3
78087,91105,1
78087,91200,1
78087,91338,2
78087,91471,1
78087,91570,2
78089,27229,1
78089,76391,13
78089,76498,1
78089,76705,5
78089,78255,1
78089,78401,1
78089,78442,2
78089,78498,15
78089,78586,24
78089,92035,13
78089,92050,6
78089,94076,2
78090,75056,2
78090,78073,6
78090,78133,3
78090,78238,1
78090,78297,5
78090,78362,1
78090,78423,1
78090,78440,4
78090,78490,1
78090,78545,2
78090,92012,1
78090,92026,1
78090,92048,1
78090,92050,17
78090,95572,1
78092,78003,1
78092,78146,2
78092,78158,1
78092,78208,1
78092,78217,1
78092,78372,1
78092,78381,1
78092,78423,2
78092,78481,2
78092,78490,8
78092,78545,1
78092,78551,4
78092,78640,3
78092,78650,3
78092,91377,2
78092,91434,1
78092,92019,3
78092,92026,2
78092,92035,1
78092,92050,3
78092,92060,4
78092,92063,8
78092,92073,1
78092,92076,2
78092,93062,1
78092,93066,1
78092,94021,17
78092,94073,1
78092,95018,1
78092,95500,1
78104,78029,1
78104,78118,6
78104,78238,2
78104,78401,12
78104,78440,2
78104,78466,2
78104,78498,4
78107,78029,2
78107,78238,12
78107,78361,1
78108,77186,1
78108,78048,1
78108,78168,1
78108,78209,1
78108,78321,2
78108,78397,1
78108,78486,2
78108,78517,4
78108,78601,1
78108,78616,1
78108,91471,1
78117,75056,3
78117,78043,4
78117,78073,4
78117,78158,2
78117,78160,1
78117,78168,2
78117,78242,14
78117,78297,2
78117,78423,2
78117,78466,2
78117,78490,2
78117,78621,9
78117,78646,4
78117,78686,2
78117,91122,2
78117,91228,1
78117,91275,1
78117,91471,2
78117,91477,1
78117,91570,1
78117,92020,20
78117,92063,2
78117,92064,2
78117,92075,4
78117,94022,11
78117,94034,1
78117,95607,1
78118,27065,2
78118,27448,1
78118,27681,1
78118,75056,3
78118,76116,1
78118,76322,1
78118,76464,1
78118,76497,1
78118,76591,1
78118,76705,5
78118,77457,1
78118,78029,7
78118,78033,10
78118,78057,2
78118,78104,6
78118,78118,2
78118,78123,1
78118,78206,2
78118,78217,6
78118,78238,4
78118,78255,2
78118,78297,2
78118,78314,1
78118,78321,1
78118,78327,1
78118,78335,2
78118,78337,1
78118,78354,2
78118,78361,10
78118,78362,7
78118,78380,2
78118,78401,5
78118,78403,2
78118,78423,20
78118,78490,2
78118,78498,42
78118,78531,1
78118,78591,2
78118,78616,4
78118,78621,2
78118,78624,1
78118,78646,2
78118,78674,1
78118,78677,1
78118,91479,2
78118,92036,2
78118,92063,1
78118,94046,1
78118,94071,1
78123,60175,1
78123,60494,1
78123,75056,8
78123,76540,1
78123,78005,5
78123,78015,2
78123,78029,10
78123,78090,1
78123,78118,7
78123,78133,11
78123,78138,12
78123,78165,1
78123,78168,3
78123,78172,1
78123,78190,3
78123,78208,1
78123,78238,1
78123,78255,3
78123,78322,11
78123,78358,2
78123,78361,3
78123,78362,1
78123,78423,14
78123,78440,78
78123,78466,9
78123,78490,2
78123,78498,18
78123,78551,1
78123,78616,2
78123,78621,15
78123,78640,7
78123,78644,1
78123,78646,1
78123,78686,1
78123,92002,3
78123,92004,11
78123,92009,14
78123,92026,7
78123,92048,5
78123,92050,42
78123,92051,3
78123,92075,1
78123,93010,2
78123,93029,2
78123,93039,2
78123,93059,3
78123,95018,1
78123,95088,1
78123,95127,1
78123,95134,7
78123,95176,1
78123,95218,2
78123,95280,1
78123,95313,1
78123,95323,2
78123,95370,3
78123,95450,2
78123,95572,16
78123,95574,1
78124,60494,1
78124,75056,1
78124,76540,1
78124,78146,3
78124,78172,1
78124,78297,5
78124,78311,5
78124,78362,2
78124,78423,5
78124,78586,17
78124,92025,1
78124,92033,1
78124,93007,1
78124,95510,14
78126,28134,9
78126,75056,12
78126,78092,2
78126,78208,2
78126,78233,1
78126,78311,1
78126,78354,1
78126,78551,2
78126,91161,1
78126,91692,1
78126,92002,1
78126,92023,1
78126,92050,3
78126,92072,1
78126,93070,4
78126,94021,3
78126,94046,3
78126,94076,1
78126,95252,2
78133,78005,1
78133,78029,2
78133,78089,1
78133,78090,3
78133,78123,3
78133,78138,6
78133,78172,2
78133,78217,1
78133,78314,1
78133,78401,1
78133,78455,1
78133,78466,2
78133,78481,3
78133,78490,1
78133,78498,16
78133,78551,1
78133,78586,1
78133,78621,2
78133,78624,1
78133,78640,8
78133,78642,3
78133,78646,1
78133,92044,3
78133,92048,1
78133,92060,5
78133,92073,1
78133,95252,1
78138,75056,5
78138,78005,1
78138,78029,2
78138,78043,4
78138,78073,4
78138,78123,16
78138,78133,3
78138,78158,1
78138,78165,4
78138,78172,2
78138,78208,6
78138,78217,1
78138,78224,3
78138,78242,3
78138,78403,3
78138,78466,6
78138,78490,9
78138,78498,3
78138,78545,3
78138,78551,1
78138,78624,7
78138,91064,1
78138,91421,1
78138,91657,2
78138,92050,1
78138,95127,2
78138,95323,1
78138,95476,2
78138,95637,5
78140,78423,1
78140,92050,7
78140,92062,5
78140,95572,1
78143,75056,4
78143,78646,1
78143,91103,1
78143,91272,1
78143,91377,7
78143,92002,1
78143,92014,3
78143,92046,2
78146,75056,6
78146,77248,3
78146,78090,3
78146,78092,2
78146,78224,7
78146,78255,14
78146,78297,1
78146,78311,3
78146,78361,30
78146,78397,1
78146,78423,4
78146,78440,1
78146,78481,1
78146,78545,1
78146,78586,1
78146,78640,2
78146,78643,1
78146,78646,1
78146,78650,14
78146,91027,1
78146,91174,1
78146,91345,5
78146,91471,1
78146,91479,3
78146,92012,5
78146,92023,1
78146,92025,23
78146,92026,24
78146,92050,3
78146,92051,13
78146,92062,36
78146,92063,1
78146,93031,3
78146,93032,3
78146,93062,5
78146,93066,8
78146,93078,8
78146,94054,1
78146,94077,6
78146,95002,7
78146,95018,108
78146,95051,6
78146,95197,1
78146,95250,2
78146,95306,1
78146,95539,2
78146,95637,2
78152,49007,1
78152,78073,3
78152,78165,2
78152,78168,2
78152,78242,1
78152,78383,3
78152,78402,7
78152,78490,1
78152,78545,2
78152,78551,1
78152,78571,3
78152,78621,1
78152,78640,2
78152,78646,4
78152,78674,5
78152,95637,2
78158,28134,3
78158,28140,1
78158,75056,23
78158,77058,2
78158,77373,2
78158,78043,3
78158,78073,1
78158,78123,1
78158,78138,3
78158,78143,4
78158,78152,1
78158,78160,2
78158,78165,13
78158,78168,2
78158,78220,1
78158,78242,5
78158,78297,8
78158,78350,1
78158,78356,1
78158,78362,7
78158,78383,5
78158,78396,4
78158,78397,1
78158,78423,18
78158,78440,6
78158,78455,3
78158,78466,2
78158,78481,2
78158,78490,15
78158,78517,11
78158,78545,12
78158,78571,1
78158,78575,2
78158,78621,2
78158,78640,20
78158,78646,11
78158,78686,4
78158,78688,1
78158,91122,2
78158,91161,1
78158,91272,1
78158,91377,2
78158,91411,6
78158,91477,1
78158,91479,3
78158,92007,1
78158,92012,6
78158,92023,3
78158,92026,5
78158,92035,1
78158,92036,4
78158,92040,2
78158,92046,1
78158,92048,2
78158,92050,2
78158,92063,42
78158,92073,7
78158,92076,1
78158,94038,1
78158,94073,1
78158,94080,1
78158,95500,2
78160,78158,2
78160,78160,1
78160,78168,1
78160,78189,1
78160,78224,1
78160,78297,16
78160,78356,3
78160,78383,2
78160,78423,5
78160,78486,2
78160,78517,1
78160,78575,2
78160,78644,1
78160,78646,4
78160,78688,3
78160,91044,1
78160,91272,4
78160,91411,1
78160,91587,1
78160,91661,1
78160,92002,1
78160,92007,1
78160,92023,9
78160,92048,2
78160,94037,1
78160,94065,17
78160,94073,1
78164,77326,2
78164,78003,1
78164,78220,1
78164,78517,14
78164,78623,1
78164,78646,2
78165,75056,10
78165,78043,1
78165,78123,1
78165,78138,3
78165,78152,5
78165,78158,13
78165,78168,3
78165,78208,1
78165,78217,1
78165,78224,3
78165,78233,7
78165,78242,30
78165,78297,3
78165,78310,2
78165,78321,2
78165,78361,2
78165,78362,15
78165,78368,2
78165,78381,12
78165,78383,3
78165,78402,1
78165,78420,15
78165,78423,2
78165,78442,1
78165,78455,2
78165,78486,1
78165,78490,87
78165,78517,2
78165,78545,3
78165,78551,1
78165,78571,6
78165,78646,4
78165,78674,2
78165,78677,1
78165,78686,2
78165,78688,2
78165,91228,2
78165,91471,3
78165,91477,17
78165,91479,2
78165,92002,4
78165,92012,1
78165,92019,1
78165,92022,2
78165,92023,2
78165,92050,1
78165,92063,2
78165,92073,2
78165,92076,1
78165,94028,1
78165,94081,1
78165,95018,3
78165,95500,4
78165,95527,2
78168,75056,2
78168,78073,3
78168,78108,2
78168,78152,2
78168,78158,4
78168,78165,4
78168,78208,5
78168,78217,1
78168,78220,1
78168,78242,1
78168,78297,6
78168,78310,10
78168,78321,14
78168,78322,2
78168,78356,2
78168,78383,2
78168,78397,3
78168,78423,2
78168,78490,9
78168,78499,1
78168,78517,12
78168,78537,1
78168,78545,2
78168,78621,14
78168,78640,1
78168,78646,1
78168,78688,1
78168,91272,1
78168,91274,1
78168,91312,2
78168,91377,2
78168,91692,1
78168,92022,1
78168,92062,1
78168,94034,1
78172,76540,1
78172,78005,3
78172,78015,1
78172,78117,2
78172,78123,5
78172,78124,3
78172,78133,3
78172,78138,2
78172,78146,1
78172,78172,2
78172,78208,3
78172,78297,4
78172,78382,4
78172,78423,2
78172,78466,1
78172,78490,1
78172,78498,12
78172,78545,2
78172,78551,10
78172,78672,1
78172,91377,1
78172,92002,2
78172,92063,11
78172,92064,1
78172,93048,26
78172,93066,2
78172,93073,1
78172,93078,3
78172,94021,1
78172,95028,1
78172,95042,2
78172,95051,3
78172,95063,3
78172,95127,1
78172,95176,2
78172,95203,2
78172,95218,2
78172,95219,2
78172,95252,2
78172,95280,4
78172,95306,11
78172,95323,2
78172,95351,1
78172,95394,1
78172,95476,10
78172,95500,9
78172,95527,4
78172,95572,3
78172,95612,1
78172,95625,1
78189,78158,1
78189,78160,1
78189,78380,3
78189,78490,1
78190,78513,9
78190,91477,1
78190,92025,2
78190,92063,1
78190,93030,1
78190,93051,1
78190,94021,6
78196,78322,2
78196,95637,6
78206,75056,1
78206,76108,1
78206,76540,1
78206,76705,2
78206,78118,1
78206,78361,1
78206,78440,3
78206,78490,1
78206,92012,1
78206,92050,4
78208,28062,8
78208,28134,5
78208,28404,11
78208,45285,1
78208,75056,16
78208,76540,1
78208,77005,1
78208,77067,2
78208,77132,1
78208,77234,1
78208,78005,8
78208,78015,11
78208,78048,8
78208,78062,1
78208,78073,20
78208,78123,4
78208,78126,6
78208,78133,3
78208,78138,12
78208,78158,1
78208,78165,1
78208,78168,7
78208,78172,2
78208,78208,19
78208,78220,4
78208,78224,6
78208,78242,1
78208,78297,15
78208,78310,1
78208,78321,1
78208,78356,17
78208,78361,1
78208,78362,1
78208,78381,2
78208,78382,2
78208,78383,11
78208,78397,2
78208,78401,3
78208,78404,3
78208,78423,41
78208,78486,4
78208,78490,24
78208,78498,2
78208,78513,3
78208,78517,47
78208,78545,6
78208,78575,1
78208,78615,1
78208,78621,18
78208,78624,2
78208,78640,4
78208,78644,1
78208,78646,33
78208,78683,16
78208,78688,3
78208,91201,5
78208,91274,1
78208,91312,8
78208,91315,7
78208,91377,7
78208,91471,5
78208,91477,9
78208,91479,2
78208,91589,6
78208,91692,18
78208,92002,5
78208,92012,8
78208,92014,7
78208,92019,4
78208,92020,10
78208,92022,2
78208,92023,18
78208,92025,35
78208,92026,2
78208,92032,1
78208,92033,2
78208,92040,1
78208,92048,6
78208,92050,8
78208,92060,4
78208,92062,10
78208,92063,5
78208,92064,3
78208,92072,7
78208,92073,2
78208,92077,13
78208,93051,1
78208,93066,13
78208,94016,8
78208,94033,1
78208,94034,16
78208,94052,1
78208,94068,2
78208,94076,4
78208,94080,2
78208,95018,2
78208,95197,1
78208,95203,3
78208,95572,3
78208,95607,3
78209,78108,1
78209,78297,3
78209,78383,1
78209,78440,1
78209,78537,1
78209,91319,1
78217,27229,1
78217,75056,9
78217,76540,3
78217,76705,3
78217,78029,2
78217,78073,3
78217,78092,2
78217,78118,5
78217,78123,1
78217,78133,1
78217,78217,1
78217,78238,3
78217,78297,4
78217,78327,16
78217,78361,4
78217,78362,2
78217,78423,7
78217,78440,4
78217,78466,1
78217,78490,1
78217,78531,1
78217,78551,2
78217,78567,1
78217,78640,2
78217,78646,1
78217,92050,37
78217,92063,3
78217,92064,1
78217,92076,1
78217,93031,1
78217,95527,4
78220,28191,1
78220,75056,3
78220,77018,3
78220,77449,1
78220,78073,4
78220,78160,4
78220,78168,2
78220,78208,7
78220,78297,1
78220,78321,2
78220,78334,1
78220,78361,1
78220,78362,2
78220,78381,5
78220,78383,2
78220,78423,1
78220,78490,5
78220,78517,3
78220,78522,4
78220,78551,2
78220,78621,2
78220,78640,1
78220,78644,20
78220,78646,2
78220,91016,1
78220,91249,1
78220,91274,1
78220,92062,3
78220,92073,3
78220,93066,1
78220,93070,1
78220,94068,1
78224,75056,19
78224,77373,13
78224,78005,1
78224,78073,3
78224,78138,2
78224,78146,4
78224,78152,3
78224,78160,1
78224,78165,1
78224,78172,2
78224,78208,8
78224,78242,6
78224,78362,3
78224,78372,21
78224,78455,10
78224,78466,3
